
SYMMETRICAL COMPONENT VOLTAGES BY BUS (for 3-phase buses)

Bus   Mag:   V1 (kV)    p.u.     V2 (kV)   %V2/V1    V0 (kV)    %V0/V1

3259     48,69          0    0,01196    0,02456 3,305E-009 6,788E-009
75       7,487          0   0,003986    0,05325 0,0003518  0,004699
307      7,489          0   0,003983    0,05318 0,0003586  0,004788
281       7,49          0   0,003993    0,05331 0,0003636  0,004855
279       7,49          0   0,003993    0,05331 0,0003636  0,004855
855      7,416          0   0,003958    0,05337  0,001188   0,01602
788      7,418          0          0          0         0         0
1338     7,414          0   0,006816    0,09192  0,007577    0,1022
1428       7,4          0   0,006839    0,09241  0,007599    0,1027
3170     7,479          0   0,002546    0,03405  0,002189   0,02927
2192      7,52          0   0,004877    0,06485  0,002924   0,03888
74       7,487          0   0,003986    0,05324 0,0003519    0,0047
306      7,489          0   0,003983    0,05318 0,0003586  0,004788
301      7,489          0   0,003983    0,05318 0,0003586  0,004788
280       7,49          0   0,003993    0,05331 0,0003636  0,004855
1339     7,414          0   0,006816    0,09192  0,007577    0,1022
1427       7,4          0   0,006839    0,09241  0,007599    0,1027
1417     7,399          0    0,00684    0,09243  0,007601    0,1027
3169     7,478          0   0,002546    0,03405   0,00219   0,02928
2261      7,56          0   0,002108    0,02788  0,002752    0,0364
2206      7,52          0   0,004877    0,06485  0,002924   0,03888
73       7,486          0   0,003986    0,05324 0,0003526  0,004709
873      7,415          0   0,003958    0,05338  0,001203   0,01622
1344     7,414          0   0,006816    0,09192  0,007577    0,1022
1416     7,398          0   0,006841    0,09246  0,007602    0,1028
3168     7,478          0   0,002546    0,03405   0,00219   0,02928
2619      7,56          0   0,002108    0,02788  0,002752    0,0364
2205      7,52          0   0,004877    0,06485  0,002924   0,03888
72       7,486          0   0,003986    0,05324 0,0003526   0,00471
874      7,415          0   0,003958    0,05338  0,001203   0,01622
872      7,415          0   0,003958    0,05338  0,001206   0,01627
1343     7,414          0   0,006816    0,09193  0,007577    0,1022
1340     7,414          0   0,006816    0,09192  0,007577    0,1022
1415     7,398          0   0,006841    0,09248  0,007603    0,1028
3167     7,478          0   0,002546    0,03405   0,00219   0,02928
2204      7,52          0   0,004877    0,06485  0,002924   0,03888
312      7,486          0   0,003985    0,05323 0,0003533  0,004719
875      7,415          0   0,003958    0,05338  0,001203   0,01622
861      7,415          0   0,003958    0,05338  0,001206   0,01627
543      7,415          0   0,003958    0,05338  0,001207   0,01628
1341     7,414          0   0,006816    0,09192  0,007577    0,1022
1438     7,397          0   0,006842     0,0925  0,007605    0,1028
3166     7,477          0   0,002547    0,03406   0,00219   0,02928
2631      7,56          0   0,002108    0,02788  0,002752    0,0364
2203      7,52          0   0,004877    0,06485  0,002924   0,03888
311      7,486          0   0,003985    0,05323 0,0003533  0,004719
71       7,486          0   0,003985    0,05323 0,0003533   0,00472
876      7,415          0   0,003958    0,05338  0,001203   0,01622
820      7,415          0   0,003958    0,05338  0,001206   0,01627
544      7,414          0   0,003958    0,05339  0,001213   0,01636
1342     7,414          0   0,006816    0,09192  0,007577    0,1022
1437     7,397          0   0,006842     0,0925  0,007605    0,1028
1442     7,396          0   0,006843    0,09252  0,007606    0,1028
3165     7,477          0   0,002547    0,03406  0,002189   0,02928
2630      7,56          0   0,002108    0,02788  0,002752    0,0364
2628      7,56          0   0,002108    0,02788  0,002752    0,0364
2202      7,52          0   0,004877    0,06485  0,002924   0,03888
70       7,486          0   0,003984    0,05323 0,0003541   0,00473
881      7,415          0   0,003958    0,05338  0,001203   0,01622
871      7,414          0   0,003958    0,05339  0,001215   0,01638
1445     7,396          0   0,006844    0,09253  0,007607    0,1029
3164     7,476          0   0,002547    0,03406  0,002189   0,02928
2201      7,52          0   0,004877    0,06485  0,002924   0,03888
69       7,486          0   0,003984    0,05322 0,0003541   0,00473
882      7,415          0   0,003958    0,05338  0,001203   0,01622
822      7,415          0   0,003958    0,05338  0,001206   0,01627
870      7,414          0   0,003959    0,05339  0,001215   0,01638
879      7,414          0   0,003958    0,05339  0,001218   0,01642
1457     7,396          0   0,006846    0,09257  0,007611    0,1029
1444     7,395          0   0,006843    0,09253  0,007606    0,1028
3162     7,476          0   0,002547    0,03406  0,002189   0,02928
2244      7,56          0   0,002108    0,02788  0,002752    0,0364
2200      7,52          0   0,004877    0,06485  0,002924   0,03888
314      7,486          0   0,003984    0,05322  0,000355  0,004742
883      7,415          0   0,003958    0,05338  0,001203   0,01622
880      7,415          0   0,003958    0,05338  0,001203   0,01622
878      7,414          0   0,003962    0,05344  0,001223    0,0165
1443     7,395          0   0,006842    0,09253  0,007604    0,1028
3163     7,476          0   0,002547    0,03407  0,002189   0,02928
2199      7,52          0   0,004877    0,06485  0,002924   0,03888
313      7,486          0   0,003984    0,05322  0,000355  0,004742
68       7,486          0   0,003984    0,05322  0,000355  0,004743
884      7,415          0   0,003958    0,05338  0,001203   0,01622
868      7,414          0   0,003959    0,05339  0,001215   0,01638
886      7,413          0   0,003968    0,05352  0,001231   0,01661
1468     7,396          0   0,006849     0,0926  0,007613    0,1029
1474     7,394          0   0,006842    0,09253  0,007603    0,1028
3184     7,475          0   0,002547    0,03407  0,002189   0,02929
2931     7,476          0   0,002547    0,03407  0,002189   0,02928
2251      7,56          0   0,002108    0,02788  0,002752    0,0364
2249      7,56          0   0,002108    0,02788  0,002752    0,0364
2248      7,56          0   0,002108    0,02788  0,002752    0,0364
2247      7,56          0   0,002108    0,02788  0,002752    0,0364
2245      7,56          0   0,002108    0,02788  0,002752    0,0364
2198      7,52          0   0,004877    0,06485  0,002924   0,03888
67       7,485          0   0,003983    0,05321 0,0003563   0,00476
889      7,415          0   0,003958    0,05338  0,001203   0,01622
867      7,413          0   0,003959     0,0534  0,001215   0,01639
885      7,413          0   0,003968    0,05352  0,001231   0,01661
877      7,413          0    0,00397    0,05356  0,001235   0,01665
1467     7,396          0   0,006849     0,0926  0,007613    0,1029
1479     7,396          0   0,006849     0,0926  0,007613    0,1029
1473     7,393          0   0,006841    0,09253  0,007601    0,1028
3185     7,474          0   0,002547    0,03408  0,002189   0,02929
2250      7,56          0   0,002108    0,02788  0,002752    0,0364
2243      7,56          0   0,002108    0,02788  0,002752    0,0364
2246      7,56          0   0,002108    0,02788  0,002752    0,0364
2197      7,52          0   0,004877    0,06485  0,002924   0,03888
66       7,485          0   0,003983    0,05321 0,0003563  0,004761
890      7,415          0   0,003958    0,05338  0,001203   0,01622
866      7,413          0   0,003959    0,05341  0,001215   0,01639
902      7,413          0   0,003975    0,05362  0,001242   0,01675
1496     7,396          0   0,006849     0,0926  0,007613    0,1029
1494     7,393          0    0,00684    0,09253    0,0076    0,1028
3187     7,474          0   0,002547    0,03408  0,002189   0,02929
3189     7,473          0   0,002547    0,03408  0,002189   0,02929
2242      7,56          0   0,002108    0,02788  0,002752    0,0364
2240      7,56          0   0,002108    0,02788  0,002752    0,0364
2196      7,52          0   0,004877    0,06485  0,002924   0,03888
65       7,485          0   0,003982     0,0532 0,0003571  0,004771
891      7,415          0   0,003958    0,05338  0,001203   0,01622
865      7,412          0    0,00396    0,05342  0,001216    0,0164
901      7,413          0   0,003975    0,05362  0,001242   0,01675
534      7,413          0   0,003975    0,05363  0,001243   0,01676
1495     7,396          0   0,006849     0,0926  0,007613    0,1029
1521     7,391          0   0,006839    0,09253  0,007598    0,1028
1493     7,392          0    0,00684    0,09253    0,0076    0,1028
3186     7,474          0   0,002547    0,03408  0,002189   0,02929
3188     7,473          0   0,002547    0,03408  0,002189   0,02929
2241     7,559          0   0,002108    0,02788  0,002752    0,0364
2239      7,56          0   0,002108    0,02788  0,002752    0,0364
2195      7,52          0   0,004877    0,06485  0,002924   0,03888
892      7,415          0   0,003958    0,05338  0,001203   0,01622
864      7,412          0    0,00396    0,05342  0,001216    0,0164
1552     7,391          0   0,006839    0,09253  0,007597    0,1028
1492     7,392          0    0,00684    0,09253    0,0076    0,1028
1508     7,392          0    0,00684    0,09253    0,0076    0,1028
3195     7,473          0   0,002547    0,03409  0,002189   0,02929
2191      7,52          0   0,004877    0,06485  0,002924   0,03888
263      7,485          0   0,003982     0,0532  0,000358  0,004783
893      7,415          0   0,003958    0,05338  0,001203   0,01622
888      7,415          0   0,003958    0,05338  0,001203   0,01622
863      7,412          0    0,00396    0,05343  0,001216    0,0164
898      7,413          0   0,003975    0,05363  0,001244   0,01678
1553      7,39          0   0,006838    0,09253  0,007596    0,1028
1475     7,392          0    0,00684    0,09253    0,0076    0,1028
1526     7,392          0    0,00684    0,09253    0,0076    0,1028
3194     7,473          0   0,002547    0,03409  0,002189   0,02929
2190      7,52          0   0,004877    0,06485  0,002924   0,03888
317      7,485          0   0,003982     0,0532 0,0003581  0,004784
894      7,415          0   0,003958    0,05338  0,001203   0,01622
887      7,415          0   0,003958    0,05338  0,001203   0,01622
858      7,411          0    0,00396    0,05344  0,001216   0,01641
905      7,413          0   0,003975    0,05363  0,001244   0,01678
1554     7,389          0   0,006837    0,09253  0,007594    0,1028
1525     7,392          0    0,00684    0,09253    0,0076    0,1028
3193     7,472          0   0,002547    0,03409  0,002189   0,02929
2189      7,52          0   0,004877    0,06485  0,002924   0,03888
322      7,485          0    0,00398    0,05318 0,0003606  0,004818
316      7,485          0   0,003982     0,0532 0,0003581  0,004784
61       7,485          0   0,003982     0,0532 0,0003581  0,004784
895      7,415          0   0,003958    0,05338  0,001203   0,01622
859      7,411          0    0,00396    0,05344  0,001216   0,01641
904      7,413          0   0,003975    0,05363  0,001244   0,01678
899      7,413          0   0,003975    0,05363  0,001247   0,01682
1557     7,389          0   0,006837    0,09253  0,007593    0,1028
1471     7,392          0    0,00684    0,09253    0,0076    0,1028
1524     7,392          0    0,00684    0,09253    0,0076    0,1028
3192     7,472          0   0,002547    0,03409  0,002189   0,02929
2188      7,52          0   0,004877    0,06485  0,002924   0,03888
324      7,484          0   0,003979    0,05317 0,0003621  0,004838
315      7,485          0   0,003982     0,0532 0,0003581  0,004784
62       7,485          0   0,003982     0,0532 0,0003581  0,004784
896      7,415          0   0,003958    0,05338  0,001203   0,01622
860      7,411          0    0,00396    0,05344  0,001216   0,01641
